MinutesPlayed,Tackles,MissedTackles,Carries,MetersGained,CleanBreaks,DefendersBeaten,Offloads,TurnoversWon,TurnoversConceded,PenaltiesConceded,Tries,Conversions,PenaltyGoals,DropGoals,YellowCards,RedCards,Points,MatchID,Team,PlayerID,PlayerName,Position
80,12,0,7,73,2,1,4,0,0,1,0,1,0,0,0,0,2,M022,Stormers,STO_14,Stormers Player 14,Right Wing
80,14,4,8,69,1,4,0,0,0,0,0,0,0,0,0,0,0,M022,Stormers,STO_13,Stormers Player 13,Outside Centre
59,1,4,10,19,1,1,2,2,0,1,0,0,0,0,0,0,0,M022,Stormers,STO_19,Stormers Player 19,Lock
80,7,2,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,M022,Stormers,STO_01,Stormers Player 01,Loosehead Prop
63,4,2,13,25,0,0,0,0,1,0,1,0,0,0,1,0,5,M022,Stormers,STO_23,Stormers Player 23,Number 8
68,2,2,6,33,1,3,0,1,0,0,0,0,0,0,0,0,0,M022,Stormers,STO_24,Stormers Player 24,Scrum-half
44,17,1,10,38,2,0,0,0,0,0,0,0,0,0,0,0,0,M022,Stormers,STO_16,Stormers Player 16,Loosehead Prop
49,10,3,10,28,0,3,0,1,0,1,0,1,1,0,0,0,5,M022,Stormers,STO_22,Stormers Player 22,Openside Flanker
76,3,0,5,53,1,6,2,1,0,0,1,0,0,0,0,0,5,M022,Stormers,STO_12,Stormers Player 12,Inside Centre
80,11,2,6,56,1,0,0,1,0,0,0,0,2,0,0,0,6,M022,Stormers,STO_10,Stormers Player 10,Fly-half
61,7,2,6,47,1,2,0,1,0,1,0,0,0,0,0,0,0,M022,Stormers,STO_20,Stormers Player 20,Lock
59,10,1,9,6,0,0,0,1,0,1,0,0,0,1,1,0,3,M022,Stormers,STO_07,Stormers Player 07,Openside Flanker
60,0,2,7,92,2,1,2,0,0,0,0,0,0,0,0,0,0,M022,Stormers,STO_25,Stormers Player 25,Fly-half
56,16,2,0,85,2,2,1,0,0,2,0,0,0,0,0,0,0,M022,Stormers,STO_09,Stormers Player 09,Scrum-half
79,12,0,12,28,0,3,0,1,0,0,0,0,0,0,0,0,0,M022,Stormers,STO_17,Stormers Player 17,Hooker
62,17,2,9,24,0,2,0,0,1,0,0,0,0,0,0,0,0,M022,Lions,LIO_20,Lions Player 20,Lock
52,10,3,7,17,0,0,0,1,0,1,1,1,0,0,0,0,7,M022,Lions,LIO_08,Lions Player 08,Number 8
57,6,3,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,M022,Lions,LIO_16,Lions Player 16,Loosehead Prop
79,0,2,11,50,1,1,0,2,1,1,0,0,0,0,0,0,0,M022,Lions,LIO_24,Lions Player 24,Scrum-half
48,8,0,2,36,1,0,1,0,0,2,0,0,0,0,0,0,0,M022,Lions,LIO_09,Lions Player 09,Scrum-half
74,17,0,7,21,1,3,3,0,0,1,0,0,0,0,0,0,0,M022,Lions,LIO_14,Lions Player 14,Right Wing
67,11,0,5,0,0,0,0,2,1,1,0,0,0,0,0,0,0,M022,Lions,LIO_23,Lions Player 23,Number 8
74,21,3,2,17,0,2,0,1,0,0,0,0,0,0,0,0,0,M022,Lions,LIO_01,Lions Player 01,Loosehead Prop
59,8,2,10,53,0,7,2,0,0,1,1,0,0,0,0,0,5,M022,Lions,LIO_13,Lions Player 13,Outside Centre
76,0,2,3,26,0,3,0,0,0,0,0,0,0,0,0,0,0,M022,Lions,LIO_11,Lions Player 11,Left Wing
80,7,1,10,13,1,1,0,2,0,2,0,0,0,0,0,0,0,M022,Lions,LIO_19,Lions Player 19,Lock
66,8,2,8,4,0,3,1,0,1,0,0,0,0,0,0,0,0,M022,Lions,LIO_15,Lions Player 15,Fullback
76,17,1,12,7,1,4,2,1,0,0,0,0,0,0,0,0,0,M022,Lions,LIO_17,Lions Player 17,Hooker
70,8,3,8,5,0,4,1,0,0,0,0,0,0,0,0,0,0,M022,Lions,LIO_07,Lions Player 07,Openside Flanker
70,19,0,11,0,1,1,1,0,1,1,0,0,0,0,0,0,0,M022,Lions,LIO_03,Lions Player 03,Tighthead Prop
53,4,3,7,41,2,1,1,0,1,0,0,1,1,0,0,0,5,M023,Griffons,GRI_15,Griffons Player 15,Fullback
59,10,1,11,68,1,1,0,0,1,1,0,0,0,0,0,0,0,M023,Griffons,GRI_05,Griffons Player 05,Lock
60,12,3,3,0,1,0,0,1,0,1,0,1,0,0,0,0,2,M023,Griffons,GRI_20,Griffons Player 20,Lock
68,12,1,10,7,0,0,0,0,0,1,0,1,0,0,0,0,2,M023,Griffons,GRI_18,Griffons Player 18,Tighthead Prop
64,6,0,11,63,0,0,1,1,0,0,0,0,0,0,0,0,0,M023,Griffons,GRI_01,Griffons Player 01,Loosehead Prop
71,1,5,6,0,2,5,1,1,2,0,0,0,0,0,0,0,0,M023,Griffons,GRI_13,Griffons Player 13,Outside Centre
80,15,1,15,11,2,5,2,1,0,0,0,0,0,0,0,0,0,M023,Griffons,GRI_19,Griffons Player 19,Lock
63,11,3,10,17,0,1,0,2,0,2,0,1,0,0,0,0,2,M023,Griffons,GRI_21,Griffons Player 21,Blindside Flanker
70,12,2,7,10,0,0,1,0,0,1,0,0,0,0,0,0,0,M023,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
70,2,1,2,64,0,2,0,0,0,0,0,0,0,0,0,0,0,M023,Griffons,GRI_14,Griffons Player 14,Right Wing
61,8,0,7,0,0,0,1,0,0,2,0,0,1,0,0,0,3,M023,Griffons,GRI_17,Griffons Player 17,Hooker
80,7,0,6,10,0,2,0,1,0,1,0,0,1,0,0,0,3,M023,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
60,14,3,9,42,1,3,0,1,1,0,0,0,0,0,0,0,0,M023,Griffons,GRI_08,Griffons Player 08,Number 8
59,2,0,10,71,1,3,1,1,0,1,0,0,0,0,1,0,0,M023,Griffons,GRI_25,Griffons Player 25,Fly-half
71,5,0,6,79,0,0,0,2,0,1,0,0,0,0,0,0,0,M023,Griffons,GRI_22,Griffons Player 22,Openside Flanker
51,8,2,6,86,0,3,0,0,0,0,0,0,0,0,0,0,0,M023,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
70,7,1,5,56,2,0,0,0,0,1,0,0,0,0,0,0,0,M023,Cheetahs,CHE_13,Cheetahs Player 13,Outside Centre
73,12,0,6,78,1,1,2,0,0,1,0,0,0,0,0,0,0,M023,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
78,15,0,11,27,1,2,2,0,0,1,0,0,0,0,1,0,0,M023,Cheetahs,CHE_07,Cheetahs Player 07,Openside Flanker
79,9,1,7,28,1,4,1,1,0,0,0,0,0,0,0,0,0,M023,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
71,17,2,8,0,0,3,1,2,0,0,0,0,0,0,0,0,0,M023,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
60,16,1,8,6,0,3,1,0,1,2,1,1,0,0,0,0,7,M023,Cheetahs,CHE_20,Cheetahs Player 20,Lock
69,8,2,3,49,1,2,1,0,0,0,0,0,0,0,0,0,0,M023,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
71,6,2,7,37,2,2,1,1,0,3,2,1,0,0,0,0,12,M023,Cheetahs,CHE_25,Cheetahs Player 25,Fly-half
71,5,0,3,65,0,5,0,0,0,0,0,0,0,0,0,0,0,M023,Cheetahs,CHE_14,Cheetahs Player 14,Right Wing
68,13,0,7,19,2,0,0,1,0,2,0,0,1,0,0,0,3,M023,Cheetahs,CHE_05,Cheetahs Player 05,Lock
72,13,1,9,10,1,0,0,1,0,1,0,0,0,0,0,0,0,M023,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
58,11,0,6,49,0,0,0,1,0,1,0,0,0,0,0,0,0,M023,Cheetahs,CHE_02,Cheetahs Player 02,Hooker
78,16,0,5,7,1,0,1,1,1,1,0,0,0,0,0,0,0,M023,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
54,6,3,5,58,1,2,0,1,0,2,0,0,0,0,0,0,0,M023,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
74,21,3,6,0,2,5,0,0,1,1,0,0,0,0,0,0,0,M024,Pumas,PUM_18,Pumas Player 18,Tighthead Prop
66,13,2,7,29,0,0,1,0,0,0,0,0,0,0,0,0,0,M024,Pumas,PUM_02,Pumas Player 02,Hooker
76,0,1,6,47,0,2,2,0,2,1,0,0,0,0,0,0,0,M024,Pumas,PUM_12,Pumas Player 12,Inside Centre
67,14,0,10,66,1,0,1,1,1,2,0,0,0,0,0,0,0,M024,Pumas,PUM_08,Pumas Player 08,Number 8
74,10,0,8,23,0,2,0,3,1,0,0,0,0,0,0,0,0,M024,Pumas,PUM_21,Pumas Player 21,Blindside Flanker
68,11,1,5,25,0,1,0,2,0,1,0,0,0,1,0,0,3,M024,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
72,9,1,8,51,0,2,2,1,1,0,0,0,0,0,0,0,0,M024,Pumas,PUM_24,Pumas Player 24,Scrum-half
48,19,1,11,29,1,3,0,3,0,1,1,0,0,0,1,0,5,M024,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
75,14,1,8,4,0,0,1,1,0,0,0,0,0,0,0,0,0,M024,Pumas,PUM_22,Pumas Player 22,Openside Flanker
72,19,1,7,34,0,0,1,1,0,2,0,0,0,0,0,0,0,M024,Pumas,PUM_07,Pumas Player 07,Openside Flanker
60,1,2,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,M024,Pumas,PUM_14,Pumas Player 14,Right Wing
64,10,1,8,83,1,2,1,0,1,1,0,1,0,0,1,0,2,M024,Pumas,PUM_25,Pumas Player 25,Fly-half
51,10,2,6,64,1,0,2,0,2,1,0,0,0,0,0,0,0,M024,Pumas,PUM_10,Pumas Player 10,Fly-half
68,9,1,9,13,0,3,2,1,0,1,0,0,0,0,0,0,0,M024,Pumas,PUM_20,Pumas Player 20,Lock
68,15,0,9,58,0,0,0,0,1,0,0,0,0,0,0,0,0,M024,Pumas,PUM_04,Pumas Player 04,Lock
80,6,0,8,49,1,1,1,1,0,0,0,0,0,0,0,0,0,M024,Griquas,GRI_05,Griquas Player 05,Lock
74,10,0,10,38,0,0,0,1,0,1,0,0,0,0,0,0,0,M024,Griquas,GRI_16,Griquas Player 16,Loosehead Prop
65,13,2,6,63,0,4,0,0,0,1,0,0,0,0,0,0,0,M024,Griquas,GRI_22,Griquas Player 22,Openside Flanker
69,15,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,M024,Griquas,GRI_04,Griquas Player 04,Lock
71,13,1,8,7,0,1,0,1,0,2,0,0,0,0,0,0,0,M024,Griquas,GRI_19,Griquas Player 19,Lock
80,15,4,11,6,0,2,1,0,0,4,0,0,0,0,0,0,0,M024,Griquas,GRI_07,Griquas Player 07,Openside Flanker
66,1,1,5,90,2,3,0,0,0,1,0,1,0,0,0,0,2,M024,Griquas,GRI_15,Griquas Player 15,Fullback
59,7,2,10,86,1,2,0,0,0,1,1,0,0,0,0,0,5,M024,Griquas,GRI_09,Griquas Player 09,Scrum-half
72,12,3,10,57,0,0,1,2,0,1,0,0,0,0,0,0,0,M024,Griquas,GRI_12,Griquas Player 12,Inside Centre
59,13,1,10,39,0,0,1,0,0,2,0,0,0,0,0,0,0,M024,Griquas,GRI_06,Griquas Player 06,Blindside Flanker
80,8,3,7,87,1,0,2,0,1,0,0,0,2,0,0,0,6,M024,Griquas,GRI_10,Griquas Player 10,Fly-half
56,12,4,11,24,0,0,1,0,1,1,0,0,0,0,0,0,0,M024,Griquas,GRI_21,Griquas Player 21,Blindside Flanker
78,17,0,10,11,0,2,0,0,0,0,0,1,0,0,0,0,2,M024,Griquas,GRI_17,Griquas Player 17,Hooker
51,19,1,6,8,1,0,1,0,0,0,0,0,0,0,0,0,0,M024,Griquas,GRI_13,Griquas Player 13,Outside Centre
70,14,0,7,25,0,2,1,2,0,2,0,0,0,0,0,0,0,M024,Griquas,GRI_02,Griquas Player 02,Hooker
80,21,3,8,85,0,2,0,1,0,0,0,1,0,0,0,0,2,M025,Bulls,BUL_06,Bulls Player 06,Blindside Flanker
74,13,2,4,77,1,2,0,2,1,1,0,2,1,0,0,0,7,M025,Bulls,BUL_10,Bulls Player 10,Fly-half
64,5,0,10,37,1,1,0,1,0,0,0,0,0,0,1,0,0,M025,Bulls,BUL_04,Bulls Player 04,Lock
48,8,0,9,0,1,3,0,2,1,1,0,0,0,0,0,0,0,M025,Bulls,BUL_19,Bulls Player 19,Lock
56,8,0,7,58,0,0,2,1,0,2,0,0,0,0,0,0,0,M025,Bulls,BUL_01,Bulls Player 01,Loosehead Prop
64,11,4,5,74,0,3,2,1,0,0,0,0,0,0,0,0,0,M025,Bulls,BUL_24,Bulls Player 24,Scrum-half
76,15,1,9,29,0,1,0,0,0,1,0,1,0,0,0,0,2,M025,Bulls,BUL_22,Bulls Player 22,Openside Flanker
77,0,2,6,52,1,2,2,1,0,0,0,0,0,0,0,0,0,M025,Bulls,BUL_13,Bulls Player 13,Outside Centre
58,10,0,12,27,2,1,1,1,1,0,1,0,0,0,0,0,5,M025,Bulls,BUL_18,Bulls Player 18,Tighthead Prop
68,2,2,10,36,1,0,0,1,0,0,0,1,0,0,0,0,2,M025,Bulls,BUL_07,Bulls Player 07,Openside Flanker
72,9,2,3,39,0,1,1,1,0,1,0,0,0,0,0,0,0,M025,Bulls,BUL_02,Bulls Player 02,Hooker
71,4,1,14,80,1,0,0,2,1,0,0,0,0,0,0,0,0,M025,Bulls,BUL_20,Bulls Player 20,Lock
53,9,4,5,28,1,3,0,0,0,1,0,0,0,0,0,0,0,M025,Bulls,BUL_12,Bulls Player 12,Inside Centre
80,12,1,7,84,0,4,0,1,0,1,1,0,0,0,0,0,5,M025,Bulls,BUL_11,Bulls Player 11,Left Wing
69,15,0,12,52,0,2,0,2,1,0,0,0,0,0,0,0,0,M025,Bulls,BUL_23,Bulls Player 23,Number 8
70,11,2,7,35,0,2,0,1,0,0,0,0,0,0,0,0,0,M025,Stormers,STO_04,Stormers Player 04,Lock
73,5,0,9,10,0,4,0,0,0,0,0,0,0,0,0,0,0,M025,Stormers,STO_23,Stormers Player 23,Number 8
63,3,5,11,13,0,2,3,1,0,0,0,3,0,0,0,0,6,M025,Stormers,STO_10,Stormers Player 10,Fly-half
72,13,2,11,59,2,1,0,0,0,2,0,0,0,0,0,0,0,M025,Stormers,STO_22,Stormers Player 22,Openside Flanker
54,7,0,10,46,2,0,1,0,0,0,0,0,0,0,0,0,0,M025,Stormers,STO_20,Stormers Player 20,Lock
42,14,0,6,63,0,1,1,0,0,1,0,0,0,0,0,0,0,M025,Stormers,STO_25,Stormers Player 25,Fly-half
66,12,3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,2,M025,Stormers,STO_19,Stormers Player 19,Lock
67,5,3,7,11,0,3,0,1,0,2,0,0,0,0,0,0,0,M025,Stormers,STO_02,Stormers Player 02,Hooker
69,12,1,9,60,0,2,0,0,0,2,0,1,0,0,0,0,2,M025,Stormers,STO_12,Stormers Player 12,Inside Centre
61,10,1,9,55,0,4,0,1,0,0,1,0,0,0,0,0,5,M025,Stormers,STO_14,Stormers Player 14,Right Wing
73,0,3,8,25,1,2,2,0,0,0,0,0,0,0,0,0,0,M025,Stormers,STO_11,Stormers Player 11,Left Wing
67,16,4,9,41,0,3,0,2,1,2,1,0,0,0,0,0,5,M025,Stormers,STO_06,Stormers Player 06,Blindside Flanker
61,9,0,7,30,1,1,1,0,0,2,0,0,0,0,0,0,0,M025,Stormers,STO_18,Stormers Player 18,Tighthead Prop
57,9,1,8,96,2,5,1,0,0,0,0,0,0,0,0,0,0,M025,Stormers,STO_09,Stormers Player 09,Scrum-half
80,9,0,6,47,2,3,2,0,1,0,0,1,0,0,0,0,2,M025,Stormers,STO_15,Stormers Player 15,Fullback
72,6,1,15,27,0,1,1,0,1,0,0,0,0,0,0,0,0,M026,Sharks,SHA_01,Sharks Player 01,Loosehead Prop
75,11,1,7,47,2,1,1,1,1,0,0,0,0,0,0,0,0,M026,Sharks,SHA_14,Sharks Player 14,Right Wing
67,12,0,11,0,0,1,2,0,1,2,0,0,0,0,0,0,0,M026,Sharks,SHA_16,Sharks Player 16,Loosehead Prop
76,15,0,9,42,0,1,0,1,0,1,0,0,0,0,0,0,0,M026,Sharks,SHA_04,Sharks Player 04,Lock
67,7,5,8,4,0,0,0,0,0,0,2,0,0,0,0,0,10,M026,Sharks,SHA_24,Sharks Player 24,Scrum-half
71,9,4,8,44,0,1,1,1,0,1,1,0,0,0,0,0,5,M026,Sharks,SHA_12,Sharks Player 12,Inside Centre
59,7,2,12,22,1,5,1,1,1,2,0,1,0,0,0,0,2,M026,Sharks,SHA_15,Sharks Player 15,Fullback
57,12,1,10,20,1,1,0,2,0,1,0,0,0,0,0,0,0,M026,Sharks,SHA_05,Sharks Player 05,Lock
66,9,4,6,50,0,0,0,1,1,2,0,0,0,0,0,0,0,M026,Sharks,SHA_21,Sharks Player 21,Blindside Flanker
80,16,0,16,46,0,0,1,2,0,1,0,0,0,0,0,0,0,M026,Sharks,SHA_06,Sharks Player 06,Blindside Flanker
79,9,0,9,9,1,0,0,0,0,1,1,0,0,0,0,0,5,M026,Sharks,SHA_20,Sharks Player 20,Lock
56,17,1,8,74,1,4,1,0,0,0,0,0,0,0,0,0,0,M026,Sharks,SHA_09,Sharks Player 09,Scrum-half
77,13,1,5,35,2,3,1,1,0,0,1,0,0,0,0,0,5,M026,Sharks,SHA_11,Sharks Player 11,Left Wing
61,7,0,7,43,2,1,1,0,1,2,0,0,0,0,0,0,0,M026,Sharks,SHA_18,Sharks Player 18,Tighthead Prop
56,0,1,6,32,1,4,1,0,0,0,0,1,0,0,1,0,2,M026,Sharks,SHA_10,Sharks Player 10,Fly-half
73,8,2,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,M026,Griffons,GRI_18,Griffons Player 18,Tighthead Prop
62,12,3,11,38,0,2,0,0,1,1,1,0,0,0,0,0,5,M026,Griffons,GRI_16,Griffons Player 16,Loosehead Prop
74,2,2,7,9,1,4,1,2,0,0,0,0,0,0,0,0,0,M026,Griffons,GRI_15,Griffons Player 15,Fullback
59,7,0,10,39,3,2,0,0,1,1,1,1,0,0,0,0,7,M026,Griffons,GRI_14,Griffons Player 14,Right Wing
60,7,0,13,6,0,2,2,1,0,1,0,0,0,0,0,0,0,M026,Griffons,GRI_19,Griffons Player 19,Lock
55,11,1,5,37,1,2,0,1,1,0,0,0,0,0,0,0,0,M026,Griffons,GRI_09,Griffons Player 09,Scrum-half
71,8,3,7,38,0,0,0,2,0,0,0,1,0,0,0,0,2,M026,Griffons,GRI_11,Griffons Player 11,Left Wing
62,5,1,5,37,0,0,0,0,0,1,0,0,0,0,0,0,0,M026,Griffons,GRI_08,Griffons Player 08,Number 8
62,13,2,6,28,0,0,0,1,0,0,0,0,0,0,0,0,0,M026,Griffons,GRI_03,Griffons Player 03,Tighthead Prop
75,11,1,11,20,0,0,0,2,1,0,0,0,0,0,0,0,0,M026,Griffons,GRI_20,Griffons Player 20,Lock
72,15,0,7,24,0,0,0,1,0,0,0,0,0,0,0,0,0,M026,Griffons,GRI_23,Griffons Player 23,Number 8
68,5,0,12,5,1,4,0,1,0,0,1,2,0,0,0,0,9,M026,Griffons,GRI_25,Griffons Player 25,Fly-half
46,6,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,M026,Griffons,GRI_04,Griffons Player 04,Lock
63,4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M026,Griffons,GRI_22,Griffons Player 22,Openside Flanker
63,8,0,9,27,3,2,0,0,0,0,1,1,1,0,0,0,10,M026,Griffons,GRI_10,Griffons Player 10,Fly-half
44,10,2,10,72,0,0,1,0,0,1,1,0,0,0,0,0,5,M027,Lions,LIO_22,Lions Player 22,Openside Flanker
58,12,0,14,72,1,2,1,0,0,0,0,0,0,0,1,0,0,M027,Lions,LIO_13,Lions Player 13,Outside Centre
66,0,2,4,43,1,0,0,0,0,0,0,0,0,0,0,0,0,M027,Lions,LIO_11,Lions Player 11,Left Wing
73,7,2,8,51,0,0,2,0,0,2,0,0,0,0,0,0,0,M027,Lions,LIO_01,Lions Player 01,Loosehead Prop
64,16,2,9,30,0,2,1,3,0,1,0,0,1,0,0,0,3,M027,Lions,LIO_16,Lions Player 16,Loosehead Prop
72,10,0,9,16,1,0,0,1,0,1,0,0,0,0,0,0,0,M027,Lions,LIO_23,Lions Player 23,Number 8
74,14,3,9,36,0,2,0,0,1,0,0,0,0,0,0,0,0,M027,Lions,LIO_06,Lions Player 06,Blindside Flanker
66,8,3,13,21,0,0,0,1,0,0,0,0,0,0,0,0,0,M027,Lions,LIO_21,Lions Player 21,Blindside Flanker
65,16,1,11,28,0,0,0,3,0,0,1,1,0,0,0,0,7,M027,Lions,LIO_07,Lions Player 07,Openside Flanker
65,16,4,9,13,0,1,1,0,0,0,0,0,0,0,0,0,0,M027,Lions,LIO_12,Lions Player 12,Inside Centre
67,8,1,7,78,1,4,0,2,0,0,1,0,0,0,0,0,5,M027,Lions,LIO_24,Lions Player 24,Scrum-half
66,13,2,11,74,2,1,0,0,1,1,0,0,2,0,0,0,6,M027,Lions,LIO_05,Lions Player 05,Lock
69,11,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,M027,Lions,LIO_19,Lions Player 19,Lock
56,5,2,9,30,0,3,1,1,0,2,0,0,0,0,0,0,0,M027,Lions,LIO_14,Lions Player 14,Right Wing
80,12,1,5,33,1,2,2,0,0,2,0,4,0,0,0,0,8,M027,Lions,LIO_10,Lions Player 10,Fly-half
75,16,0,8,59,0,0,0,0,0,1,0,0,0,0,0,0,0,M027,Pumas,PUM_23,Pumas Player 23,Number 8
80,1,0,3,84,3,1,0,0,0,1,0,0,0,0,0,0,0,M027,Pumas,PUM_09,Pumas Player 09,Scrum-half
70,14,0,8,32,0,1,1,0,0,1,0,1,0,0,0,1,2,M027,Pumas,PUM_18,Pumas Player 18,Tighthead Prop
77,16,0,12,0,0,1,0,1,1,0,0,0,0,0,0,0,0,M027,Pumas,PUM_01,Pumas Player 01,Loosehead Prop
78,20,0,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,M027,Pumas,PUM_17,Pumas Player 17,Hooker
74,24,3,9,0,1,2,0,0,0,0,1,0,0,0,0,0,5,M027,Pumas,PUM_07,Pumas Player 07,Openside Flanker
55,17,1,8,34,0,0,0,1,1,2,0,0,0,0,0,0,0,M027,Pumas,PUM_03,Pumas Player 03,Tighthead Prop
80,6,0,6,29,2,0,1,0,2,0,0,0,0,0,0,0,0,M027,Pumas,PUM_08,Pumas Player 08,Number 8
75,12,3,2,15,0,2,0,0,1,0,0,0,0,0,0,0,0,M027,Pumas,PUM_14,Pumas Player 14,Right Wing
59,16,1,9,16,0,0,1,1,0,1,0,0,0,0,0,0,0,M027,Pumas,PUM_16,Pumas Player 16,Loosehead Prop
60,3,0,0,73,0,0,1,0,0,0,0,0,0,0,0,0,0,M027,Pumas,PUM_24,Pumas Player 24,Scrum-half
49,3,1,4,46,2,4,2,0,0,2,0,0,0,0,0,0,0,M027,Pumas,PUM_13,Pumas Player 13,Outside Centre
50,17,1,5,94,0,1,1,1,2,2,0,0,0,0,0,0,0,M027,Pumas,PUM_04,Pumas Player 04,Lock
53,12,1,3,84,2,5,0,2,0,2,0,1,0,0,0,0,2,M027,Pumas,PUM_12,Pumas Player 12,Inside Centre
74,6,2,8,109,1,5,1,2,2,1,2,1,2,1,0,0,21,M027,Pumas,PUM_25,Pumas Player 25,Fly-half
80,14,0,12,18,0,0,0,1,1,3,0,0,0,0,0,0,0,M028,Cheetahs,CHE_23,Cheetahs Player 23,Number 8
59,16,3,15,52,0,1,0,1,0,0,0,0,0,0,0,0,0,M028,Cheetahs,CHE_16,Cheetahs Player 16,Loosehead Prop
64,13,1,9,47,4,3,2,0,0,0,0,2,0,0,0,0,4,M028,Cheetahs,CHE_15,Cheetahs Player 15,Fullback
80,11,3,10,24,0,1,0,0,1,1,1,0,0,0,0,0,5,M028,Cheetahs,CHE_01,Cheetahs Player 01,Loosehead Prop
62,14,2,11,10,0,2,1,0,1,0,2,0,0,0,0,0,10,M028,Cheetahs,CHE_03,Cheetahs Player 03,Tighthead Prop
75,6,1,7,70,0,1,1,0,0,3,0,1,1,0,0,0,5,M028,Cheetahs,CHE_10,Cheetahs Player 10,Fly-half
80,14,1,10,67,0,0,0,1,0,0,0,0,0,0,0,0,0,M028,Cheetahs,CHE_08,Cheetahs Player 08,Number 8
57,19,3,9,64,1,4,2,0,1,3,1,0,0,0,0,0,5,M028,Cheetahs,CHE_13,Cheetahs Player 13,Outside Centre
69,10,2,7,0,0,4,0,0,2,1,0,0,0,0,0,0,0,M028,Cheetahs,CHE_19,Cheetahs Player 19,Lock
77,12,0,11,5,1,1,1,1,0,2,0,0,0,0,0,0,0,M028,Cheetahs,CHE_20,Cheetahs Player 20,Lock
60,6,0,3,10,2,4,1,0,1,0,0,0,0,0,0,0,0,M028,Cheetahs,CHE_11,Cheetahs Player 11,Left Wing
80,11,2,7,60,1,3,1,0,1,1,0,0,0,0,0,0,0,M028,Cheetahs,CHE_24,Cheetahs Player 24,Scrum-half
62,14,0,9,25,0,1,0,3,1,1,0,0,0,0,0,0,0,M028,Cheetahs,CHE_06,Cheetahs Player 06,Blindside Flanker
63,13,1,11,58,1,2,0,2,1,0,0,0,1,1,1,0,6,M028,Cheetahs,CHE_17,Cheetahs Player 17,Hooker
63,0,0,4,5,0,5,1,0,0,2,1,0,0,0,0,0,5,M028,Cheetahs,CHE_09,Cheetahs Player 09,Scrum-half
80,4,0,9,0,1,2,1,3,0,1,0,0,0,0,0,0,0,M028,Griquas,GRI_17,Griquas Player 17,Hooker
73,11,1,7,69,1,2,1,0,0,2,1,0,0,0,1,0,5,M028,Griquas,GRI_12,Griquas Player 12,Inside Centre
57,9,2,0,37,1,2,1,1,1,0,1,0,0,0,0,0,5,M028,Griquas,GRI_14,Griquas Player 14,Right Wing
73,18,0,7,0,0,2,0,2,0,1,0,0,0,0,0,0,0,M028,Griquas,GRI_18,Griquas Player 18,Tighthead Prop
64,8,1,7,38,0,2,1,0,0,1,1,0,0,0,0,0,5,M028,Griquas,GRI_11,Griquas Player 11,Left Wing
75,2,0,6,70,2,0,1,1,1,1,1,0,0,0,0,0,5,M028,Griquas,GRI_24,Griquas Player 24,Scrum-half
66,19,0,6,35,1,0,2,1,0,0,0,0,1,0,0,0,3,M028,Griquas,GRI_15,Griquas Player 15,Fullback
71,7,2,10,46,0,3,0,0,1,0,0,0,0,0,0,0,0,M028,Griquas,GRI_09,Griquas Player 09,Scrum-half
49,7,0,1,38,1,5,1,3,0,0,0,2,0,0,0,0,4,M028,Griquas,GRI_10,Griquas Player 10,Fly-half
59,12,2,8,15,0,2,0,1,1,1,0,0,0,0,0,0,0,M028,Griquas,GRI_22,Griquas Player 22,Openside Flanker
68,4,2,7,0,0,1,2,0,1,1,0,0,0,0,0,0,0,M028,Griquas,GRI_04,Griquas Player 04,Lock
59,15,1,8,31,0,0,2,1,0,1,0,0,0,0,0,0,0,M028,Griquas,GRI_02,Griquas Player 02,Hooker
70,6,4,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,M028,Griquas,GRI_20,Griquas Player 20,Lock
60,15,0,10,69,1,2,1,2,1,1,0,0,0,0,0,0,0,M028,Griquas,GRI_19,Griquas Player 19,Lock
77,8,3,10,53,0,3,2,1,1,1,1,1,1,0,0,0,10,M028,Griquas,GRI_06,Griquas Player 06,Blindside Flanker
74,9,2,7,7,1,1,0,1,0,0,0,0,0,0,0,0,0,M029,Griffons,GRI_24,Griffons Player 24,Scrum-half
